provider_id	total_revenue_gap	total_discharges	gap_per_discharge	weighted_efficiency
110209	3393393.00	777	4367.301158	0.647491
450883	3387276.00	50	67745.520000	0.231493
190006	3358490.00	146	23003.356164	0.420664
190114	3335001.00	172	19389.540698	0.305027
450395	3318748.00	80	41484.350000	0.263738
440008	3318518.00	240	13827.158333	0.499668
380001	3312999.00	182	18203.291209	0.487439
520095	3275326.00	128	25588.484375	0.278922
110124	3256858.00	147	22155.496599	0.261860
140143	3230950.00	91	35504.945055	0.218425
240076	3230598.00	164	19698.768293	0.382978
10061	3227513.00	211	15296.270142	0.379521
530002	3226791.00	215	15008.330233	0.548098
520107	3224331.00	140	23030.935714	0.277400
360029	3213504.00	217	14808.774194	0.369281
370228	3205729.00	56	57245.160714	0.121661
330115	3205148.00	256	12520.109375	0.474262
220011	3202936.00	636	5036.062893	0.801153
170175	3188187.00	125	25505.496000	0.308763
250044	3187128.00	153	20830.901961	0.354245
360002	3186951.00	325	9806.003077	0.454365
160124	3182452.00	240	13260.216667	0.403459
360365	3180906.00	101	31494.118812	0.217936
500037	3175329.00	31	102429.967742	0.191691
670069	3157835.00	82	38510.182927	0.222639
110237	3155483.00	98	32198.806122	0.211990
140115	3155315.00	423	7459.373522	0.551759
390160	3153319.00	96	32847.072917	0.193474
230071	3151600.00	290	10867.586207	0.421791
510072	3148917.00	73	43135.849315	0.171150
50697	3138996.00	51	61548.941176	0.193601
430097	3135231.00	181	17321.718232	0.337409
460007	3130128.00	157	19937.121019	0.370114
240018	3116213.00	235	13260.480851	0.456659
520034	3104857.00	166	18703.957831	0.387197
390062	3036136.00	146	20795.452055	0.302767
190050	2997748.00	137	21881.372263	0.253142
360185	2977647.00	261	11408.609195	0.440652
190013	2974735.00	191	15574.528796	0.372014
30134	2969525.00	107	27752.570093	0.271030
390266	2968303.00	107	27741.149533	0.258204
210038	2966752.00	405	7325.313580	0.808254
670266	2965725.00	11	269611.363636	0.083681
490092	2946295.00	106	27795.235849	0.318704
420055	2938453.00	96	30608.885417	0.238595
260195	2937376.00	147	19982.149660	0.442623
60008	2927007.00	109	26853.275229	0.290898
150065	2906957.00	118	24635.228814	0.346915
130063	2903390.00	45	64519.777778	0.242879
140145	2897699.00	211	13733.170616	0.433066
240071	2888417.00	210	13754.366667	0.447117
460052	2878142.00	74	38893.810811	0.197954
340024	2870817.00	261	10999.298851	0.493829
240014	2870611.00	95	30216.957895	0.264559
190034	2838703.00	110	25806.390909	0.239589
170191	2824702.00	155	18223.883871	0.466768
380052	2810607.00	121	23228.157025	0.364889
230058	2797765.00	199	14059.120603	0.471740
450697	2791133.00	48	58148.604167	0.185427
430048	2787409.00	125	22299.272000	0.409850
510038	2774232.00	91	30486.065934	0.240512
190014	2773968.00	76	36499.578947	0.250306
10086	2768896.00	138	20064.463768	0.306528
140089	2756398.00	180	15313.322222	0.440174
70004	2752268.00	235	11711.778723	0.591426
370004	2735800.00	109	25099.082569	0.290726
450035	2731075.00	52	52520.673077	0.243569
320061	2704143.00	212	12755.391509	0.481648
250168	2684965.00	243	11049.238683	0.461535
330211	2681316.00	247	10855.530364	0.492070
50378	2674635.00	157	17035.891720	0.437947
490002	2650066.00	164	16158.939024	0.407509
180070	2641920.00	148	17850.810811	0.387292
110104	2641240.00	152	17376.578947	0.371125
370220	2622068.00	54	48556.814815	0.172399
370227	2613456.00	185	14126.789189	0.377427
110045	2598782.00	88	29531.613636	0.267343
520091	2587211.00	124	20864.604839	0.380645
520011	2584839.00	204	12670.779412	0.472610
380005	2579880.00	83	31082.891566	0.263344
520196	2570419.00	55	46734.890909	0.255815
330033	2558768.00	138	18541.797101	0.432631
520038	2552369.00	95	26867.042105	0.297656
490038	2549280.00	126	20232.380952	0.366702
180024	2540494.00	73	34801.287671	0.209130
120019	2540037.00	107	23738.663551	0.471540
230093	2537343.00	204	12437.955882	0.451248
190007	2526609.00	129	19586.116279	0.419448
210061	2525370.00	960	2630.593750	0.823328
250020	2524879.00	223	11322.327354	0.425283
340159	2520409.00	62	40651.758065	0.233830
520041	2502786.00	153	16358.078431	0.423826
330065	2490123.00	150	16600.820000	0.321585
360245	2487444.00	113	22012.778761	0.320867
180087	2485796.00	220	11299.072727	0.427784
670076	2481520.00	41	60524.878049	0.122983
340085	2471591.00	115	21492.095652	0.359909
60044	2463120.00	67	36762.985075	0.294932
100362	2459612.00	54	45548.370370	0.148762
440016	2450177.00	189	12963.899471	0.454003
670128	2439241.00	91	26804.846154	0.183496
490097	2433083.00	43	56583.325581	0.162429
230080	2423664.00	143	16948.699301	0.385198
360032	2418525.00	200	12092.625000	0.419530
340133	2411984.00	65	37107.446154	0.262708
260142	2405115.00	145	16587.000000	0.352464
220098	2404320.00	224	10733.571429	0.475870
150091	2379095.00	142	16754.190141	0.378915
450827	2371624.00	162	14639.654321	0.593701
330085	2369548.00	277	8554.324910	0.572303
150047	2358645.00	37	63747.162162	0.186070
240187	2315443.00	232	9980.357759	0.558615
510030	2309369.00	210	10996.995238	0.504851
150076	2289322.00	130	17610.169231	0.362384
490127	2281072.00	73	31247.561644	0.289393
50067	2270578.00	54	42047.740741	0.213389
240088	2268033.00	250	9072.132000	0.590233
360270	2261386.00	185	12223.708108	0.373307
370019	2251417.00	104	21648.240385	0.312727
520044	2232022.00	91	24527.714286	0.260278
320033	2226214.00	57	39056.385965	0.356521
340127	2221865.00	93	23891.021505	0.326642
140103	2216470.00	95	23331.263158	0.336963
190316	2196644.00	180	12203.577778	0.413058
60117	2192047.00	26	84309.500000	0.203930
530025	2186196.00	115	19010.400000	0.527630
460061	2182317.00	118	18494.211864	0.335699
280129	2180832.00	59	36963.254237	0.353828
110027	2179348.00	162	13452.765432	0.435835
190025	2170322.00	78	27824.641026	0.229163
340187	2169674.00	161	13476.236025	0.353729
520078	2169568.00	106	20467.622642	0.361593
460014	2159283.00	88	24537.306818	0.321338
390039	2144554.00	158	13573.126582	0.426611
260059	2126513.00	174	12221.339080	0.492473
50765	2107136.00	58	36329.931034	0.235542
360121	2106043.00	120	17550.358333	0.406959
140083	2103295.00	218	9648.142202	0.547002
150072	2101380.00	117	17960.512821	0.428270
320065	2098836.00	88	23850.409091	0.393390
270032	2096046.00	95	22063.642105	0.374797
180004	2074560.00	130	15958.153846	0.403047
440061	2073580.00	99	20945.252525	0.328155
380103	2060653.00	89	23153.404494	0.328259
150045	2051100.00	119	17236.134454	0.360321
320090	2048337.00	92	22264.532609	0.334178
170120	2044727.00	161	12700.167702	0.504071
160001	2042570.00	215	9500.325581	0.546096
160032	2008138.00	104	19309.019231	0.343285
320086	2003133.00	51	39277.117647	0.124815
240101	1999196.00	214	9342.037383	0.596645
200037	1991029.00	133	14970.142857	0.505474
450154	1984812.00	113	17564.707965	0.445477
50744	1982999.00	37	53594.567568	0.270127
170105	1975296.00	117	16882.871795	0.421282
50766	1967026.00	40	49175.650000	0.234532
170183	1957825.00	75	26104.333333	0.292958
360013	1945078.00	152	12796.565789	0.368966
180016	1926948.00	103	18708.233010	0.411905
160005	1902346.00	132	14411.712121	0.318242
520109	1892316.00	59	32073.152542	0.304274
370237	1885373.00	201	9379.965174	0.512255
440109	1882615.00	132	14262.234848	0.436263
150146	1879458.00	123	15280.146341	0.470451
50783	1870820.00	123	15209.918699	0.549373
670005	1868066.00	61	30624.032787	0.242833
250002	1825601.00	169	10802.372781	0.448193
230037	1817178.00	137	13264.072993	0.448754
460019	1783571.00	128	13934.148438	0.457457
360046	1781665.00	123	14485.081301	0.357808
150075	1778520.00	56	31759.285714	0.243758
330229	1766646.00	123	14362.975610	0.417109
390337	1766062.00	85	20777.200000	0.246662
360197	1754743.00	123	14266.203252	0.469656
140294	1750815.00	31	56477.903226	0.196208
420068	1748711.00	43	40667.697674	0.255567
210060	1746512.00	427	4090.192037	0.788875
190204	1744105.00	41	42539.146341	0.185142
520212	1743075.00	98	17786.479592	0.328309
450653	1739101.00	45	38646.688889	0.262321
510012	1734857.00	66	26285.712121	0.263283
360080	1730103.00	100	17301.030000	0.294251
450292	1728005.00	57	30315.877193	0.249539
110233	1724696.00	11	156790.545455	0.113767
390056	1724160.00	180	9578.666667	0.487110
10129	1721373.00	100	17213.730000	0.363437
40050	1705890.00	70	24369.857143	0.317057
180066	1702329.00	42	40531.642857	0.204761
320059	1698568.00	187	9083.251337	0.598233
450833	1689914.00	34	49703.352941	0.197434
100175	1688045.00	82	20585.914634	0.397325
170074	1681696.00	84	20020.190476	0.264586
150101	1681050.00	95	17695.263158	0.415668
60049	1680591.00	30	56019.700000	0.325415
160147	1672445.00	115	14543.000000	0.373460
320038	1665674.00	46	36210.304348	0.269251
180138	1661322.00	54	30765.222222	0.261585
120004	1657145.00	74	22393.851351	0.372307
390117	1635766.00	125	13086.128000	0.458123
490094	1630748.00	93	17534.924731	0.410595
360175	1619690.00	123	13168.211382	0.420587
390163	1619671.00	112	14461.348214	0.335403
670309	1617998.00	40	40449.950000	0.199452
360044	1607570.00	121	13285.702479	0.438673
140210	1605411.00	114	14082.552632	0.461084
370212	1601455.00	75	21352.733333	0.346446
220017	1573554.00	166	9479.240964	0.596465
330086	1572301.00	30	52410.033333	0.221689
450422	1547419.00	32	48356.843750	0.237164
10112	1516942.00	125	12135.536000	0.487893
50543	1505196.00	78	19297.384615	0.359099
520076	1501423.00	89	16869.921348	0.426073
230108	1500236.00	70	21431.942857	0.414672
230133	1489231.00	132	11282.053030	0.496280
450690	1476915.00	69	21404.565217	0.303997
50854	1475118.00	72	20487.750000	0.318984
340188	1472393.00	121	12168.537190	0.423109
460030	1471137.00	80	18389.212500	0.402898
150061	1456170.00	76	19160.131579	0.362847
240022	1445389.00	112	12905.258929	0.499846
360131	1436105.00	127	11307.913386	0.481024
60130	1429370.00	17	84080.588235	0.136477
110109	1426678.00	120	11888.983333	0.498244
50510	1408728.00	30	46957.600000	0.224296
440057	1408339.00	138	10205.355072	0.516175
50714	1399246.00	17	82308.588235	0.183775
230003	1398200.00	93	15034.408602	0.379009
150181	1398034.00	55	25418.800000	0.281305
230095	1392450.00	240	5801.875000	0.663232
240166	1390927.00	199	6989.582915	0.637840
370171	1384802.00	309	4481.559871	0.704400
10065	1378735.00	168	8206.755952	0.547230
110236	1378711.00	86	16031.523256	0.375126
360026	1377038.00	53	25981.849057	0.220237
440239	1363833.00	11	123984.818182	0.047279
50668	1351514.00	30	45050.466667	0.298022
170194	1350528.00	19	71080.421053	0.137440
450694	1339773.00	129	10385.837209	0.567712
440176	1337922.00	51	26233.764706	0.249966
40076	1336741.00	66	20253.651515	0.330516
30117	1328774.00	22	60398.818182	0.078530
360090	1326665.00	62	21397.822581	0.370726
70008	1324707.00	114	11620.236842	0.460397
110041	1301155.00	68	19134.632353	0.280645
140059	1283768.00	85	15103.152941	0.437991
190270	1273789.00	32	39805.906250	0.158124
330096	1269809.00	234	5426.534188	0.679184
340195	1264825.00	46	27496.195652	0.234526
110142	1253749.00	27	46435.148148	0.188536
190090	1253224.00	92	13622.000000	0.343167
260048	1237231.00	216	5727.921296	0.801357
10158	1233592.00	63	19580.825397	0.209959
190313	1225579.00	27	45391.814815	0.211594
190312	1222073.00	70	17458.185714	0.403290
210017	1220320.00	350	3486.628571	0.817896
230239	1215606.00	147	8269.428571	0.634415
190145	1213361.00	47	25816.191489	0.185672
180079	1208197.00	119	10152.915966	0.452110
190099	1201027.00	85	14129.729412	0.291479
250085	1193727.00	71	16813.056338	0.387624
330265	1189080.00	108	11010.000000	0.439656
490117	1184651.00	39	30375.666667	0.302428
100048	1172172.00	51	22983.764706	0.211694
360189	1165798.00	56	20817.821429	0.355602
330223	1159679.00	209	5548.703349	0.700890
450539	1156873.00	55	21034.054545	0.404156
50113	1153078.00	28	41181.357143	0.342557
200031	1140091.00	104	10962.413462	0.456311
390307	1135050.00	28	40537.500000	0.188939
310058	1107732.00	202	5483.821782	0.844792
30084	1097544.00	229	4792.768559	0.747740
180105	1096666.00	160	6854.162500	0.400979
40069	1089112.00	49	22226.775510	0.231456
260024	1081302.00	91	11882.439560	0.447997
390327	1077090.00	11	97917.272727	0.266380
110032	1068694.00	90	11874.377778	0.418012
460017	1067708.00	36	29658.555556	0.324263
450475	1057760.00	25	42310.400000	0.222896
250099	1054913.00	67	15744.970149	0.378846
140095	1052560.00	41	25672.195122	0.334728
260160	1046534.00	181	5781.955801	0.632328
260050	1042496.00	136	7665.411765	0.681929
230144	1030192.00	21	49056.761905	0.140667
250042	1021571.00	21	48646.238095	0.220406
320030	1016619.00	39	26067.153846	0.340056
440238	1010042.00	56	18036.464286	0.332268
160013	1000757.00	159	6294.069182	0.690710
40156	991410.00	39	25420.769231	0.274075
230279	982240.00	204	4814.901961	0.622038
460057	967899.00	61	15867.196721	0.426349
500084	959990.00	65	14769.076923	0.495757
190106	937593.00	44	21308.931818	0.308720
450465	933553.00	118	7911.466102	0.613354
330084	929558.00	67	13874.000000	0.432134
440102	918517.00	98	9372.622449	0.545167
320003	914415.00	15	60961.000000	0.274800
250067	878613.00	94	9346.946809	0.529361
370099	875657.00	55	15921.036364	0.386946
290058	872258.00	24	36344.083333	0.220957
450565	869825.00	58	14996.982759	0.433665
520017	853294.00	106	8049.943396	0.445086
460062	849560.00	48	17699.166667	0.324706
180046	840751.00	32	26273.468750	0.243994
10157	833153.00	56	14877.732143	0.326418
360071	828855.00	68	12189.044118	0.491985
370015	827533.00	56	14777.375000	0.401520
230015	826496.00	58	14249.931034	0.430978
110132	825749.00	52	15879.788462	0.397758
150102	825490.00	47	17563.617021	0.333950
40019	813010.00	29	28034.827586	0.306008
250036	802402.00	53	15139.660377	0.379131
250077	795002.00	141	5638.312057	0.584394
420072	787445.00	45	17498.777778	0.422882
230301	781115.00	205	3810.317073	0.701261
240006	776119.00	69	11248.101449	0.524486
190251	761234.00	13	58556.461538	0.338028
370112	756196.00	60	12603.266667	0.358792
320011	724781.00	70	10354.014286	0.639853
230174	723936.00	41	17656.975610	0.308424
240044	714680.00	94	7602.978723	0.610580
180115	709774.00	42	16899.380952	0.222159
390198	708687.00	76	9324.828947	0.451466
370083	708009.00	64	11062.640625	0.359431
170145	701366.00	74	9477.918919	0.524078
30071	699366.00	223	3136.170404	0.783735
450597	696169.00	32	21755.281250	0.381952
200041	695620.00	50	13912.400000	0.580301
40153	687505.00	39	17628.333333	0.367941
450108	685080.00	34	20149.411765	0.178174
250151	677025.00	113	5991.371681	0.479051
280127	672216.00	27	24896.888889	0.336504
370240	669550.00	29	23087.931034	0.170525
670136	663648.00	29	22884.413793	0.257319
450573	657793.00	46	14299.847826	0.497316
50782	655893.00	16	40993.312500	0.271143
330199	648769.00	61	10635.557377	0.822355
40072	632984.00	37	17107.675676	0.371303
190245	622142.00	11	56558.363636	0.207626
440001	617614.00	33	18715.575758	0.400634
40067	615490.00	85	7241.058824	0.484015
10007	612694.00	126	4862.650794	0.657986
190308	610503.00	39	15653.923077	0.353954
60107	592792.00	12	49399.333333	0.144482
370243	573500.00	17	33735.294118	0.146589
370100	570759.00	99	5765.242424	0.498535
510031	562231.00	45	12494.022222	0.440545
360148	559390.00	97	5766.907216	0.546481
190140	542592.00	102	5319.529412	0.674309
230100	538945.00	161	3347.484472	0.776261
440010	535327.00	31	17268.612903	0.267145
340060	533758.00	46	11603.434783	0.460779
10069	527616.00	40	13190.400000	0.450704
250124	522219.00	57	9161.736842	0.409411
110146	516748.00	85	6079.388235	0.734294
190116	496100.00	49	10124.489796	0.462301
40015	488258.00	61	8004.229508	0.480788
390093	480788.00	78	6163.948718	0.662647
390112	474241.00	36	13173.361111	0.375413
30037	472195.00	13	36322.692308	0.210798
10148	469649.00	130	3612.684615	0.616073
360367	467927.00	12	38993.916667	0.252108
190081	466470.00	59	7906.271186	0.464642
110092	452759.00	35	12935.971429	0.478121
10022	448866.00	63	7124.857143	0.503261
530032	446779.00	36	12410.527778	0.538716
330151	444419.00	134	3316.559701	0.801548
190088	444244.00	53	8381.962264	0.450488
100313	438188.00	34	12887.882353	0.473992
40002	434835.00	94	4625.904255	0.697824
250095	430726.00	58	7426.310345	0.570685
190201	430211.00	11	39110.090909	0.223558
190218	428023.00	30	14267.433333	0.273447
220177	415465.00	73	5691.301370	0.756420
50717	399757.00	13	30750.538462	0.584588
210030	398847.00	82	4863.987805	0.834311
180095	395207.00	30	13173.566667	0.274216
450658	387930.00	15	25862.000000	0.304198
670090	385333.00	16	24083.312500	0.267465
10045	379116.00	47	8066.297872	0.589123
10099	378880.00	43	8811.162791	0.448479
200052	371091.00	75	4947.880000	0.777192
230241	370934.00	45	8242.977778	0.538172
230303	370699.00	62	5979.016129	0.764056
10021	370493.00	36	10291.472222	0.478870
450055	365700.00	49	7463.265306	0.606734
60118	365125.00	11	33193.181818	0.283760
330008	361745.00	96	3768.177083	0.757318
250162	361315.00	37	9765.270270	0.578130
40011	354848.00	216	1642.814815	0.810526
450584	353316.00	20	17665.800000	0.483015
440192	350486.00	40	8762.150000	0.588822
70012	349223.00	17	20542.529412	0.380920
340168	348165.00	412	845.060680	0.844895
100130	343828.00	12	28652.333333	0.403885
290012	339359.00	12	28279.916667	0.390962
450654	335903.00	64	5248.484375	0.717265
110135	325303.00	52	6255.826923	0.538371
370180	316062.00	176	1795.806818	0.886209
420011	314899.00	12	26241.583333	0.315179
230180	314553.00	43	7315.186047	0.592881
190208	298608.00	52	5742.461538	0.485321
190151	293420.00	24	12225.833333	0.323573
450369	274616.00	39	7041.435897	0.514382
260034	273603.00	19	14400.157895	0.474965
180106	272135.00	25	10885.400000	0.331523
390184	263147.00	32	8223.343750	0.504631
260070	258816.00	24	10784.000000	0.398797
190184	258008.00	49	5265.469388	0.583349
440007	255167.00	57	4476.614035	0.716206
230208	254445.00	25	10177.800000	0.516105
190183	250060.00	38	6580.526316	0.682044
510091	249808.00	17	14694.588235	0.402468
140137	242293.00	32	7571.656250	0.603263
10126	241270.00	28	8616.785714	0.565703
450641	240783.00	88	2736.170455	0.836847
130025	223965.00	11	20360.454545	0.363405
170150	221687.00	12	18473.916667	0.247651
340084	221588.00	20	11079.400000	0.564077
20018	220793.00	52	4246.019231	0.854601
150172	220693.00	13	16976.384615	0.284326
10175	219923.00	17	12936.647059	0.394430
450370	216368.00	78	2773.948718	0.754302
450411	211739.00	36	5881.638889	0.658343
430098	208746.00	33	6325.636364	0.604772
110111	205055.00	25	8202.200000	0.607222
330238	204979.00	147	1394.414966	0.894857
170109	198553.00	14	14182.357143	0.259854
140197	195802.00	246	795.943089	0.917181
30113	192789.00	65	2965.984615	0.784356
440200	188788.00	12	15732.333333	0.453598
150179	185088.00	74	2501.189189	0.778208
440060	181367.00	13	13951.307692	0.348414
370183	178538.00	12	14878.166667	0.392532
370166	176156.00	113	1558.902655	0.850221
440148	174187.00	11	15835.181818	0.374425
10169	174059.00	17	10238.764706	0.347668
170017	167400.00	12	13950.000000	0.494283
140019	149714.00	13	11516.461538	0.344010
110194	141404.00	22	6427.454545	0.545780
390104	134955.00	22	6134.318182	0.625150
450144	133966.00	11	12178.727273	0.501753
370172	131992.00	12	10999.333333	0.455613
370158	129743.00	24	5405.958333	0.530872
420108	118114.00	13	9085.692308	0.526248
10173	107881.00	12	8990.083333	0.576786
330111	103183.00	20	5159.150000	0.531376
390199	101962.00	45	2265.822222	0.824734
10008	100359.00	11	9123.545455	0.368950
250043	99213.00	96	1033.468750	0.879596
190118	94783.00	12	7898.583333	0.542228
250049	94582.00	12	7881.833333	0.438722
360247	92312.00	26	3550.461538	0.560419
10120	90939.00	14	6495.642857	0.389097
460026	86015.00	13	6616.538462	0.684805
10138	84777.00	12	7064.750000	0.398544
170075	67935.00	12	5661.250000	0.465731
10044	67859.00	18	3769.944444	0.801291
190190	65862.00	13	5066.307692	0.586133
40047	62479.00	23	2716.478261	0.755238
250061	58966.00	52	1133.961538	0.793412
370057	57702.00	12	4808.500000	0.598343
520213	53754.00	12	4479.500000	0.702472
110086	37271.00	23	1620.478261	0.863919
250027	31239.00	11	2839.909091	0.739967
390278	31023.00	47	660.063830	0.914404
10062	23556.00	25	942.240000	0.927182
230275	17530.00	12	1460.833333	0.773280
60076	14602.00	70	208.600000	0.989213
10128	8001.00	30	266.700000	0.957537
30078	-6938.00	11	-630.727273	1.050038
100134	-19993.00	29	-689.413793	1.045219
250128	-31919.00	32	-997.468750	1.115046
450578	-48653.00	14	-3475.214286	1.291084
140077	-49112.00	39	-1259.282051	1.118481
260102	-105601.00	84	-1257.154762	1.059743
10097	-209670.00	47	-4461.063830	1.896252
10073	-256280.00	71	-3609.577465	1.496352
30073	-394738.00	101	-3908.297030	1.300119
140300	-1806651.00	25	-72266.040000	3.977047
140124	-9090623.00	472	-19259.794492	1.426424
450289	-29495600.00	353	-83556.940510	3.178292
